names,scores,logfoldchanges,pvals,pvals_adj,target_gene,condition
SERPINE1,-8.509452,-0.7913456,1.7475810371729574e-17,7.968969529508685e-15,JAK2,Co-culture
TAP2,-8.520614,-0.9969014,1.5870993724998455e-17,7.379078494258105e-15,JAK2,Co-culture
IDO1,-8.551068,-4.1923904,1.2195424781131042e-17,5.7835582482035854e-15,JAK2,Co-culture
RNF213,-8.709011,-1.0394357,3.0653784650697676e-18,1.483392942117027e-15,JAK2,Co-culture
IFI27,-8.812563,-3.451249,1.2231700775760953e-18,6.042460183225911e-16,JAK2,Co-culture
APOL1,-8.938776,-1.2448578,3.935048264976789e-19,1.9852737118963747e-16,JAK2,Co-culture
EPSTI1,-9.136329,-2.3248734,6.460858797633534e-20,3.330432256727964e-17,JAK2,Co-culture
GSTK1,-9.16961,-0.79689056,4.7473194291031675e-20,2.501520851175429e-17,JAK2,Co-culture
SECTM1,-9.353159,-1.985452,8.506846369545457e-21,4.802722407491949e-18,JAK2,Co-culture
IFITM3,-9.465118,-0.53072315,2.932275347425893e-21,1.7382528259540692e-18,JAK2,Co-culture
HLA-DQB1,-9.49739,-4.288177,2.1521690911764534e-21,1.3085188074352838e-18,JAK2,Co-culture
ISG15,-9.594481,-0.72448134,8.434001538712883e-22,5.26281696015684e-19,JAK2,Co-culture
HLA-DMB,-9.612646,-3.98535,7.070815828669697e-22,4.531437430524753e-19,JAK2,Co-culture
TAPBP,-9.732385,-0.7870561,2.1938868894524677e-22,1.4450401645193586e-19,JAK2,Co-culture
PSME1,-10.096624,-0.5191415,5.717626996464767e-24,3.873610609719216e-21,JAK2,Co-culture
PARP14,-10.24027,-1.2692161,1.30870565948069e-24,9.127067234590034e-22,JAK2,Co-culture
BTN3A2,-11.939316,-1.6709774,7.382819210742425e-33,5.30489118560983e-30,JAK2,Co-culture
APOL6,-12.001865,-1.8876917,3.4737695122452035e-33,2.574063208573696e-30,JAK2,Co-culture
PSME2,-12.021114,-0.26857337,2.752355937109399e-33,2.1052859348625187e-30,JAK2,Co-culture
HLA-C,-12.7400875,-0.24613656,3.5399797743155784e-37,2.798000013619033e-34,JAK2,Co-culture
VAMP5,-12.805801,-0.9577137,1.5214663850456662e-37,1.2440348593863046e-34,JAK2,Co-culture
LAP3,-13.060426,-0.9115907,5.541721213362361e-39,4.693046193258867e-36,JAK2,Co-culture
CTSS,-13.45307,-2.19538,2.9535248955581503e-41,2.593851197165736e-38,JAK2,Co-culture
C1R,-13.554966,-1.8950393,7.404648540008585e-42,6.75303946848783e-39,JAK2,Co-culture
HLA-F,-13.572984,-2.6474135,5.791545158808498e-42,5.4931647522266844e-39,JAK2,Co-culture
IFI35,-13.637629,-1.336009,2.392133957427845e-42,2.363428349938711e-39,JAK2,Co-culture
BST2,-13.792803,-1.3331668,2.816040539152335e-43,2.9032153593208765e-40,JAK2,Co-culture
B2M,-14.445754,-0.24301797,2.666228998526175e-47,2.873710091502394e-44,JAK2,Co-culture
HLA-A,-15.253191,-0.30575475,1.5677973282137588e-52,1.7702671546002213e-49,JAK2,Co-culture
GBP4,-15.957179,-3.0125751,2.5395338996217098e-57,3.010871391391499e-54,JAK2,Co-culture
PSMB8,-16.102493,-0.69211006,2.4502504327152362e-58,3.057912540028615e-55,JAK2,Co-culture
RARRES3,-16.229294,-1.7299074,3.1304204941425983e-59,4.123807264283849e-56,JAK2,Co-culture
IRF1,-16.566961,-1.2600152,1.2077769142438608e-61,1.684635658267672e-58,JAK2,Co-culture
C1S,-17.473686,-2.0751872,2.273188779447853e-68,3.3688657711417183e-65,JAK2,Co-culture
GBP2,-17.854012,-2.8812625,2.690018062437767e-71,4.252380553101622e-68,JAK2,Co-culture
HLA-DMA,-17.871296,-3.8369315,1.973525698963497e-71,3.3425886695587455e-68,JAK2,Co-culture
HLA-E,-18.356256,-1.3845395,2.941989936426249e-75,5.366189644041478e-72,JAK2,Co-culture
UBE2L6,-18.520645,-0.8753892,1.4074086484572518e-76,2.7810394893515297e-73,JAK2,Co-culture
HLA-DPB1,-18.95205,-2.5713468,4.247149582304746e-80,9.155310081419104e-77,JAK2,Co-culture
TAP1,-19.09297,-1.6297077,2.888686019535856e-81,6.849652289523421e-78,JAK2,Co-culture
PSMB9,-19.245127,-1.1668841,1.5508494527453588e-82,4.0859713581664384e-79,JAK2,Co-culture
GBP1,-21.410456,-1.7526311,1.0676526628923498e-101,3.164522492812925e-98,JAK2,Co-culture
STAT1,-21.694683,-1.32949,2.3030207371956237e-104,7.801318245768947e-101,JAK2,Co-culture
WARS,-22.018963,-1.2212163,1.8955384237802782e-107,7.49116785077966e-104,JAK2,Co-culture
HLA-B,-22.887777,-0.89319515,6.149646759285862e-116,2.916408479123727e-112,JAK2,Co-culture
HLA-DPA1,-23.880184,-3.57367,4.921158030070153e-126,2.9172624802255866e-122,JAK2,Co-culture
HLA-DRB1,-24.836775,-2.5857677,3.593647223884416e-136,2.840418765758242e-132,JAK2,Co-culture
HLA-DRA,-26.963547,-3.0838678,3.9571496136841295e-160,4.691596581983904e-156,JAK2,Co-culture
CD74,-27.103106,-2.1381664,9.050510683345615e-162,2.1460570932349125e-157,JAK2,Co-culture
COLEC12,6.6329255,1.3824735,3.290980518499466e-11,1.1309526094878165e-08,STAT1,Co-culture
ID3,6.571713,0.2749095,4.973966638166027e-11,1.6380930128360114e-08,STAT1,Co-culture
CAV1,6.036701,0.21920906,1.5729646708940539e-09,4.5485534483219275e-07,STAT1,Co-culture
MGAT4B,5.667348,0.3892246,1.4502462954162857e-08,3.6198147533590493e-06,STAT1,Co-culture
GCLC,5.600784,0.6898756,2.1338485846010514e-08,5.216269859593828e-06,STAT1,Co-culture
MMP1,5.5988755,0.56290835,2.157464596601653e-08,5.2201837259814695e-06,STAT1,Co-culture
SPP1,5.11566,0.506811,3.126452430061027e-07,6.336276924923681e-05,STAT1,Co-culture
SERPINE2,5.109331,0.24636371,3.233011529290194e-07,6.442115074162109e-05,STAT1,Co-culture
MCAM,4.8832517,0.5717316,1.043505844288207e-06,0.00019181093472683694,STAT1,Co-culture
COTL1,4.828244,0.1198044,1.3774214640087705e-06,0.0002455745695832779,STAT1,Co-culture
ODC1,4.765093,0.23048753,1.8876689096828144e-06,0.00033155855693628813,STAT1,Co-culture
HMOX1,4.752357,0.7170392,2.010591006656763e-06,0.00035055245551356736,STAT1,Co-culture
MT-ND4L,4.7111554,0.2677835,2.4631609911602942e-06,0.00042632462352111604,STAT1,Co-culture
PYURF,4.495268,0.24685182,6.94824797285089e-06,0.0011421436224286418,STAT1,Co-culture
GLRX5,4.49246,0.2635295,7.040517084890339e-06,0.0011421436224286418,STAT1,Co-culture
LRRC17,4.49125,1.0560861,7.080639761694473e-06,0.0011421436224286418,STAT1,Co-culture
BZW2,4.489807,0.3213106,7.128764175077555e-06,0.0011421436224286418,STAT1,Co-culture
AKR1B1,4.4295254,0.10055601,9.444060907119195e-06,0.0014732735015105945,STAT1,Co-culture
SLC3A2,4.4167585,0.117738836,1.0019193701822364e-05,0.0015527785690039992,STAT1,Co-culture
TRIM16L,4.3835154,0.46016228,1.1677937925752329e-05,0.0017864984780350916,STAT1,Co-culture
TPM1,4.32857,0.17219639,1.500806085488574e-05,0.0022381832640946584,STAT1,Co-culture
MMAB,4.3198366,0.9801948,1.5614485833559208e-05,0.0022996937148158756,STAT1,Co-culture
AHCY,4.307814,0.3144932,1.6487573915971015e-05,0.0023694142587606347,STAT1,Co-culture
ZNF428,4.2883925,0.3611019,1.7997079867821226e-05,0.002555369807339982,STAT1,Co-culture
IMMP1L,4.250092,0.54694855,2.1368259445536665e-05,0.002965118106046881,STAT1,Co-culture
FAM162A,4.249937,0.66190547,2.138306326476116e-05,0.002965118106046881,STAT1,Co-culture
TXNRD1,4.2401953,0.13785404,2.2332554695575624e-05,0.0030609799823207466,STAT1,Co-culture
NT5DC2,4.1759887,0.28707454,2.9669443947547208e-05,0.003974699745108697,STAT1,Co-culture
RCN2,4.1325693,0.23439513,3.587306980288326e-05,0.004673748522889934,STAT1,Co-culture
TYMS,4.0992327,0.19061686,4.145219590376594e-05,0.005341926463424446,STAT1,Co-culture
DCTN3,4.051687,0.2728853,5.084968842443387e-05,0.006346041115369347,STAT1,Co-culture
MAD2L1,4.04179,0.28489435,5.3044754322187025e-05,0.006585325730302088,STAT1,Co-culture
PRSS23,4.0376635,0.7770606,5.3986206238265894e-05,0.006667296470425838,STAT1,Co-culture
TMEM14A,4.014209,0.4146271,5.964558016547053e-05,0.007252902548121217,STAT1,Co-culture
EIF3G,4.011758,0.15996745,6.0268360677762714e-05,0.007291241675464844,STAT1,Co-culture
TGFBI,4.0058627,1.1123062,6.179149472034422e-05,0.0074375630599431575,STAT1,Co-culture
MRPL21,3.9851537,0.2114194,6.743648043173389e-05,0.008076029414127646,STAT1,Co-culture
LSM2,3.9670506,0.17470169,7.276757615339737e-05,0.008584401819648549,STAT1,Co-culture
PLIN2,3.9355135,0.19628187,8.301898607194342e-05,0.009745278206623376,STAT1,Co-culture
SPARC,3.9252598,0.28056264,8.663620087814973e-05,0.010070184290307286,STAT1,Co-culture
R3HCC1,3.90393,0.5563372,9.464315755333166e-05,0.010894070640313594,STAT1,Co-culture
APMAP,3.900998,0.19192067,9.579688264960778e-05,0.010973602325543477,STAT1,Co-culture
COMMD7,3.8879986,0.42420632,0.00010107418860598363,0.01146732612547887,STAT1,Co-culture
CSTF3,3.8627443,0.4027864,0.00011212037094704647,0.012659991599506504,STAT1,Co-culture
SAMD11,3.8356128,0.63389444,0.00012525158618146393,0.013813793542022664,STAT1,Co-culture
LIMCH1,3.8165014,0.5601456,0.0001353573096991922,0.014859224664755767,STAT1,Co-culture
RPA1,3.7577865,0.4508886,0.00017142306630064247,0.018309836703247002,STAT1,Co-culture
LAMA4,3.7561266,1.1100218,0.00017256340562401046,0.018348984189042763,STAT1,Co-culture
TRIP6,3.7254894,0.28040507,0.0001949366613626999,0.020362722970186518,STAT1,Co-culture
MRPS25,3.719843,0.414698,0.00019934680072243891,0.020707557041300492,STAT1,Co-culture
PYGL,3.719036,0.35180417,0.0001999844198067566,0.020707557041300492,STAT1,Co-culture
BRK1,3.7104888,0.11816641,0.00020685948048735644,0.02123399134768916,STAT1,Co-culture
FHL2,3.7014449,0.21167481,0.00021437516558541912,0.021910620372247665,STAT1,Co-culture
EI24,3.684257,0.21629994,0.00022937066156317342,0.023143987774408376,STAT1,Co-culture
POPDC3,3.6812477,0.34177932,0.00023209544027763974,0.02331969101637031,STAT1,Co-culture
ISCA1,3.6563344,0.3265316,0.00025584744368530027,0.02538349198604954,STAT1,Co-culture
PALLD,3.641551,0.895658,0.0002710003455677891,0.026774834142097564,STAT1,Co-culture
H2AFX,3.6354547,0.3411414,0.00027749080814162244,0.02730233212719565,STAT1,Co-culture
CENPW,3.6274812,0.23645112,0.0002861995964470301,0.028042829879966855,STAT1,Co-culture
ACAT1,3.6049726,0.46638998,0.0003121859510655622,0.030338333080600865,STAT1,Co-culture
ETFA,3.5756538,0.21489921,0.00034935365872332475,0.033003481895009866,STAT1,Co-culture
TRIM16,3.5620959,0.29610807,0.00036790594688568913,0.0344813668480374,STAT1,Co-culture
GPC1,3.551656,0.22405079,0.0003828150480721066,0.03545824382767888,STAT1,Co-culture
SYNGR1,3.55057,0.7300823,0.00038439777735067236,0.03546630387758421,STAT1,Co-culture
CD320,3.544117,0.20473403,0.0003939305848572506,0.036065181575811296,STAT1,Co-culture
CPNE1,3.5422554,0.19316104,0.0003967212117354298,0.0361809745102712,STAT1,Co-culture
CSE1L,3.5302486,0.2601039,0.0004151692603201772,0.03771836590311127,STAT1,Co-culture
MT-ND2,3.5249434,0.07538433,0.0004235733132566778,0.038335001541764675,STAT1,Co-culture
TPD52L1,3.5122852,1.2458518,0.00044427104105048705,0.040055341921631744,STAT1,Co-culture
FSCN1,3.496664,0.38279653,0.0004711147440769869,0.04215499174171137,STAT1,Co-culture
AKR1C2,3.490459,0.27772686,0.0004821915483139056,0.04271023948612306,STAT1,Co-culture
TFB1M,3.4901643,0.50565326,0.00048272369189781466,0.04271023948612306,STAT1,Co-culture
ZMYND19,3.479988,0.5212451,0.0005014361156978006,0.04413933596390955,STAT1,Co-culture
SLC7A11,3.475412,0.27011275,0.0005100695577963851,0.04453039837723281,STAT1,Co-culture
C12orf75,3.475024,0.18508957,0.0005108075387401875,0.04453039837723281,STAT1,Co-culture
CCNB2,3.4530582,0.38583604,0.0005542691697862718,0.047792111105353,STAT1,Co-culture
BUD23,3.4441075,0.11150369,0.0005729476716333135,0.04904597541432899,STAT1,Co-culture
POLR3D,-3.4384146,-0.45217413,0.0005851313170833793,0.04990875464273774,STAT1,Co-culture
XBP1,-3.4467137,-0.3017761,0.000567449604457309,0.04875132253946272,STAT1,Co-culture
MRPS7,-3.463855,-0.1677274,0.0005324933887505563,0.04608205559873427,STAT1,Co-culture
SAT1,-3.4696722,-0.18175098,0.0005210938454820133,0.045260722579009156,STAT1,Co-culture
DHX36,-3.4793675,-0.27603734,0.0005025987141639498,0.04413933596390955,STAT1,Co-culture
SNX10,-3.493546,-0.5686102,0.0004766508239708553,0.042490016308259104,STAT1,Co-culture
CEBPB,-3.5107028,-0.072377175,0.000446923628759355,0.04014186774674935,STAT1,Co-culture
DTX3L,-3.546692,-1.3831071,0.0003901004441117432,0.03585295244487463,STAT1,Co-culture
PRNP,-3.552897,-0.09079436,0.00038101367330470987,0.035429789103534434,STAT1,Co-culture
SH3BP5,-3.5550687,-0.32857823,0.00037788031779703633,0.0352767641559186,STAT1,Co-culture
RAB31,-3.562732,-0.48233798,0.0003670154425902116,0.0344813668480374,STAT1,Co-culture
SP140L,-3.5761347,-0.4142133,0.00034871197894319954,0.033003481895009866,STAT1,Co-culture
SEPT6,-3.5780427,-0.6294672,0.0003461768083027427,0.03296604208222745,STAT1,Co-culture
HSD17B10,-3.5820296,-0.24578285,0.00034093528937542494,0.03259781282931482,STAT1,Co-culture
PHLDA1,-3.5940516,-0.1116264,0.00032557518319036754,0.03125521758627529,STAT1,Co-culture
SAMHD1,-3.5981004,-0.84498626,0.0003205497899404859,0.03089787243523903,STAT1,Co-culture
ITGA3,-3.6021492,-0.23313576,0.0003155970752610817,0.03054464427996232,STAT1,Co-culture
IFI44L,-3.612217,-1.2306535,0.00030359048847568526,0.029624434826071806,STAT1,Co-culture
NFE2L1,-3.6654093,-0.48842874,0.00024694327525173195,0.024603020767937262,STAT1,Co-culture
SELENOS,-3.670451,-0.30978924,0.00024212295957590544,0.024224555347948817,STAT1,Co-culture
IDH1,-3.6881661,-0.37398195,0.00022587607276531793,0.022888775373552217,STAT1,Co-culture
SP110,-3.691455,-0.5020955,0.00022297495017713377,0.022691768320172515,STAT1,Co-culture
TSPO,-3.7154527,-0.18227448,0.00020284015159387523,0.020911937715625956,STAT1,Co-culture
CXCL10,-3.7309654,-2.3494396,0.00019074749647897426,0.02001329485181167,STAT1,Co-culture
CBX4,-3.7309809,-0.4525235,0.0001907357502520351,0.02001329485181167,STAT1,Co-culture
CXCL8,-3.754684,-0.32727873,0.00017356033330016545,0.01837260099648894,STAT1,Co-culture
GCH1,-3.757895,-0.7626006,0.00017134871221526695,0.018309836703247002,STAT1,Co-culture
BAZ2A,-3.7619128,-0.6085381,0.00016861883972171866,0.01817404512491542,STAT1,Co-culture
IGF2BP1,-3.8003218,-0.5314128,0.00014450829008894625,0.01564648664195933,STAT1,Co-culture
ZNF672,-3.8121114,-0.967987,0.00013778477591077563,0.01498693856145097,STAT1,Co-culture
SERPINB6,-3.8142676,-0.22807144,0.000136587407252795,0.01492516405888606,STAT1,Co-culture
SP100,-3.8442998,-0.3105084,0.00012089710955867675,0.013395851690912819,STAT1,Co-culture
XRN1,-3.85308,-0.8422454,0.00011664128614842486,0.012984967967847184,STAT1,Co-culture
DNAJC1,-3.8566322,-0.500964,0.00011495988378709483,0.012858154548866003,STAT1,Co-culture
LINC00944,-3.861255,-0.7566221,0.00011280607141099032,0.012677050072499538,STAT1,Co-culture
CXCL1,-3.8899066,-0.62727815,0.00010028277389545414,0.011432236224081772,STAT1,Co-culture
CSRP1,-3.9098868,-0.26027212,9.23393719183936e-05,0.010680737497214385,STAT1,Co-culture
IL15RA,-3.9286106,-1.2305905,8.5438106492302e-05,0.009979844242095888,STAT1,Co-culture
STAT3,-3.9673142,-0.55664265,7.268713245894381e-05,0.008584401819648549,STAT1,Co-culture
ZC3HAV1,-3.9741552,-0.6364548,7.062948506406575e-05,0.008415911305724258,STAT1,Co-culture
IRF2,-4.0152326,-0.7811506,5.9387240033476256e-05,0.007252902548121217,STAT1,Co-culture
HSBP1L1,-4.0255485,-0.3795824,5.684272062409265e-05,0.006983702546313393,STAT1,Co-culture
HAS1,-4.052245,-0.34528884,5.072843090326556e-05,0.006346041115369347,STAT1,Co-culture
GOLM1,-4.05465,-0.48501384,5.0209473199507586e-05,0.006332803343120872,STAT1,Co-culture
TXNDC12,-4.061553,-0.36758524,4.874738064231727e-05,0.0061812721379177924,STAT1,Co-culture
SLC16A4,-4.068192,-0.64160335,4.737929262043222e-05,0.006040095626966069,STAT1,Co-culture
APOL3,-4.074335,-2.2247553,4.6145982796547153e-05,0.005914667805793114,STAT1,Co-culture
CFLAR,-4.1261625,-0.5254402,3.688666191737746e-05,0.004779543865491008,STAT1,Co-culture
CHST11,-4.147182,-0.890583,3.365924744305233e-05,0.004409547377732911,STAT1,Co-culture
NELFE,-4.1498504,-0.37537083,3.326929746763526e-05,0.004382675453069818,STAT1,Co-culture
CSF1,-4.156769,-0.65812415,3.227804063086889e-05,0.004275848600218788,STAT1,Co-culture
TOP1,-4.1650834,-0.15399969,3.112386671906817e-05,0.004146118694621037,STAT1,Co-culture
CIR1,-4.1888795,-0.44282255,2.8033495575097168e-05,0.0037768764038449095,STAT1,Co-culture
USP30-AS1,-4.215965,-2.4686584,2.4871280402622884e-05,0.00336998743375425,STAT1,Co-culture
APOBEC3G,-4.2219834,-0.77861136,2.4216190865503598e-05,0.003300082286223111,STAT1,Co-culture
TRIM56,-4.2442284,-0.4046305,2.1934684890585428e-05,0.003023925861195126,STAT1,Co-culture
PSMA5,-4.268955,-0.12065647,1.9639054634530416e-05,0.0027555104348756525,STAT1,Co-culture
CXCL2,-4.276153,-1.0327665,1.9015040019677178e-05,0.0026838370770630076,STAT1,Co-culture
PLAC8,-4.3058443,-0.9622904,1.6635012690439675e-05,0.0023762013308175033,STAT1,Co-culture
IL6,-4.3080935,-0.7826032,1.646677812628374e-05,0.0023694142587606347,STAT1,Co-culture
DYNLT1,-4.3111186,-0.21892413,1.624308692789193e-05,0.0023629207192280583,STAT1,Co-culture
IFI44,-4.31813,-0.8934707,1.573566694668893e-05,0.002303235399011654,STAT1,Co-culture
VEGFA,-4.3262277,-0.4371865,1.516846645198496e-05,0.002247966728184171,STAT1,Co-culture
ADAR,-4.3379397,-0.44789866,1.4382466219311625e-05,0.0021584622721032734,STAT1,Co-culture
IFI16,-4.3452926,-0.21995932,1.390901706540151e-05,0.0021007045392025516,STAT1,Co-culture
C5orf15,-4.3718033,-0.39174268,1.2322442897644393e-05,0.0018730113204419479,STAT1,Co-culture
GTF2E2,-4.4076066,-0.37721887,1.0451926960391199e-05,0.0016093252732778968,STAT1,Co-culture
PLAUR,-4.430751,-0.2742953,9.390543965872334e-06,0.0014732735015105945,STAT1,Co-culture
RBCK1,-4.4395156,-0.11400891,9.016155639989698e-06,0.0014252738835695714,STAT1,Co-culture
OGFR,-4.4498315,-0.47812104,8.593769179655521e-06,0.0013676205019328303,STAT1,Co-culture
PPA1,-4.492677,-0.21920393,7.033338634653649e-06,0.0011421436224286418,STAT1,Co-culture
TRIB3,-4.5364532,-0.38243786,5.72081066633242e-06,0.0009486144232173031,STAT1,Co-culture
IRF3,-4.5923605,-0.49929455,4.382602045150158e-06,0.000731832814750708,STAT1,Co-culture
TYMP,-4.6278224,-0.7083609,3.6953093527327145e-06,0.0006214409600850931,STAT1,Co-culture
TBX2,-4.6640596,-1.1937351,3.1003161863666283e-06,0.0005251049815080392,STAT1,Co-culture
CCND3,-4.683388,-0.3489011,2.8217145576721734e-06,0.00048135608339224873,STAT1,Co-culture
DPH3,-4.700328,-0.4839955,2.5974416310689496e-06,0.00044630823156454296,STAT1,Co-culture
PAPPA,-4.8264756,-0.6159247,1.3897031766265548e-06,0.00024591523674752884,STAT1,Co-culture
DUSP6,-4.8367453,-0.46663427,1.3198254917673658e-06,0.000237088651975665,STAT1,Co-culture
CD55,-4.8384514,-0.4715819,1.3085467817535627e-06,0.0002368569564041258,STAT1,Co-culture
STOM,-4.871198,-0.63777554,1.1092340798584727e-06,0.00020232429616618544,STAT1,Co-culture
TNFRSF14,-4.9419975,-1.6943558,7.732618770690936e-07,0.0001432467627270496,STAT1,Co-culture
S100A11,-4.962955,-0.06769873,6.942867994199244e-07,0.00012962935895941138,STAT1,Co-culture
DESI1,-4.989125,-0.6007923,6.065351189293647e-07,0.00011414413285756426,STAT1,Co-culture
PSMB10,-5.0030236,-1.3942096,5.643795639799324e-07,0.00010706054576873726,STAT1,Co-culture
CYBA,-5.0071034,-0.17754345,5.525517812961678e-07,0.00010566215998463493,STAT1,Co-culture
FABP5,-5.0221353,-0.53120935,5.110016863598516e-07,9.851115436556748e-05,STAT1,Co-culture
GYPC,-5.027115,-0.5939279,4.979142880180816e-07,9.67749475203668e-05,STAT1,Co-culture
TAGLN2,-5.069061,-0.09607472,3.997837498492224e-07,7.834439897871704e-05,STAT1,Co-culture
MVP,-5.076336,-0.7175995,3.847824784939703e-07,7.603301775040853e-05,STAT1,Co-culture
FPR1,-5.1136436,-0.7802876,3.1600315094328555e-07,6.350056538277277e-05,STAT1,Co-culture
OPTN,-5.153449,-0.7656431,2.5573884435034074e-07,5.2276547217545513e-05,STAT1,Co-culture
IL1B,-5.173522,-0.5364026,2.2972197241237106e-07,4.736667312906211e-05,STAT1,Co-culture
CDC25B,-5.1801615,-0.54998136,2.216939568323234e-07,4.611234302112327e-05,STAT1,Co-culture
AGTRAP,-5.1825194,-0.40479398,2.1890865996300436e-07,4.593594818621911e-05,STAT1,Co-culture
EPHB2,-5.2127223,-0.95136696,1.860894272317139e-07,3.9397790165342854e-05,STAT1,Co-culture
DDIT4,-5.239078,-0.4771813,1.6138080079013888e-07,3.447442836338535e-05,STAT1,Co-culture
CARD16,-5.2467103,-0.6655322,1.548391748879523e-07,3.3377695590392044e-05,STAT1,Co-culture
CST3,-5.2720575,-0.14100134,1.3490267362177714e-07,2.9346900889170453e-05,STAT1,Co-culture
OAF,-5.279907,-0.6658735,1.2924946767113138e-07,2.837743867979507e-05,STAT1,Co-culture
LY6E,-5.3188744,-0.13044563,1.044111311711283e-07,2.3138287311493405e-05,STAT1,Co-culture
LGALS3,-5.337148,-0.17009036,9.441983930418424e-08,2.1121539901705818e-05,STAT1,Co-culture
SLC22A4,-5.356275,-1.1741493,8.495508402702667e-08,1.918528526141768e-05,STAT1,Co-culture
PLSCR1,-5.430596,-0.6488054,5.616624012167002e-08,1.2805902747740766e-05,STAT1,Co-culture
ETHE1,-5.452003,-0.71605766,4.980560925591745e-08,1.1465928220158394e-05,STAT1,Co-culture
PML,-5.471021,-0.83395344,4.474492951137727e-08,1.0401880084056646e-05,STAT1,Co-culture
IFIT3,-5.4766836,-1.6890293,4.333714397516051e-08,1.0174359979594118e-05,STAT1,Co-culture
MCL1,-5.496493,-0.46756792,3.8741855137389836e-08,9.186468690177878e-06,STAT1,Co-culture
