names,scores,logfoldchanges,pvals,pvals_adj,comparison
ATP5MC2,18.257223,0.18770091,1.812814497462033e-74,1.0433363437820321e-72,Co-culture_vs_Control
STRA6,18.13864,0.69907236,1.578935844234656e-73,9.065309137649433e-72,Co-culture_vs_Control
BRD4,18.131746,0.4657774,1.789838523001832e-73,1.0226662905402275e-71,Co-culture_vs_Control
MRPS21,18.128813,0.23129743,1.8879358033149124e-73,1.0761234078895e-71,Co-culture_vs_Control
PLSCR1,18.083975,0.8944366,4.2622295917079765e-73,2.423644798047471e-71,Co-culture_vs_Control
SLC25A39,18.023653,0.5193575,1.2706962905677496e-72,7.173988200462495e-71,Co-culture_vs_Control
TBCB,18.022526,0.4217545,1.2968664943029998e-72,7.30434639261585e-71,Co-culture_vs_Control
ETHE1,17.982256,0.9451427,2.6834961074502276e-72,1.500732540091033e-70,Co-culture_vs_Control
TUFM,17.966776,0.22796509,3.5474427316540763e-72,1.9792226365407404e-70,Co-culture_vs_Control
MT-ND2,17.94443,0.103332885,5.305257242195868e-72,2.9530107917124045e-70,Co-culture_vs_Control
RPSA,17.84996,0.1055003,2.892438757295331e-71,1.6024651358174507e-69,Co-culture_vs_Control
NDUFA11,17.848007,0.4320493,2.995332343229135e-71,1.6556018769848308e-69,Co-culture_vs_Control
AMZ2,17.801651,0.7840731,6.8615661258818e-71,3.78375479016068e-69,Co-culture_vs_Control
EIF4A1,17.797943,0.18344666,7.331365786798449e-71,4.0334418917996474e-69,Co-culture_vs_Control
HDAC2,17.75462,0.4031146,1.5874235075360017e-70,8.713191252475388e-69,Co-culture_vs_Control
RALY,17.754478,0.31882203,1.5914409325585332e-70,8.715068681946406e-69,Co-culture_vs_Control
PRKAR1A,17.730562,0.40339476,2.4358251043538617e-70,1.3308360570147183e-68,Co-culture_vs_Control
APEH,17.727123,1.2857339,2.5895245215342622e-70,1.4115587460832281e-68,Co-culture_vs_Control
LSM5,17.701536,0.21552312,4.080279032689333e-70,2.213994883824473e-68,Co-culture_vs_Control
VCAM1,17.672026,1.3313829,6.887946937946409e-70,3.720432751539527e-68,Co-culture_vs_Control
AP2S1,17.651754,0.15186055,9.864432634627304e-70,5.3160324234609685e-68,Co-culture_vs_Control
TSPAN18,17.64139,1.3404392,1.185088104185557e-69,6.372065561552819e-68,Co-culture_vs_Control
RPL36,17.610964,0.11576729,2.0296259474220568e-69,1.0863767599384157e-67,Co-culture_vs_Control
NAMPT,17.603664,0.2782323,2.308920554336371e-69,1.2330883825320727e-67,Co-culture_vs_Control
SEC13,17.494604,0.42883247,1.575037368642713e-68,8.317881088030293e-67,Co-culture_vs_Control
CDC37,17.399897,0.22972474,8.265216306691708e-68,4.335947103191898e-66,Co-culture_vs_Control
PSAP,17.399498,0.58073676,8.322971724844117e-68,4.35660718630251e-66,Co-culture_vs_Control
AHCY,17.37078,0.49740377,1.373442359527478e-67,7.141900269542885e-66,Co-culture_vs_Control
ALG3,17.36693,0.55308163,1.4687711781462668e-67,7.620897631554546e-66,Co-culture_vs_Control
PBK,17.345907,0.679208,2.1180743646318713e-67,1.0918212898728464e-65,Co-culture_vs_Control
NDUFA13,17.342663,0.4405875,2.2411144473311998e-67,1.152739821586061e-65,Co-culture_vs_Control
MRPL58,17.320509,0.5665746,3.294351940459543e-67,1.6871635682975524e-65,Co-culture_vs_Control
SF3B2,17.304365,0.3006734,4.360666379698533e-67,2.228450887832147e-65,Co-culture_vs_Control
HSBP1,17.30179,0.18149325,4.559918655423943e-67,2.3252643259658605e-65,Co-culture_vs_Control
SPG21,17.26831,0.9413427,8.14937652606098e-67,4.1467385447630466e-65,Co-culture_vs_Control
APOBEC3G,17.252562,1.4264182,1.070465222743049e-66,5.435304360103464e-65,Co-culture_vs_Control
RNF10,17.237427,0.53995246,1.390925793801179e-66,7.047357355259307e-65,Co-culture_vs_Control
MIEN1,17.218456,0.5045132,1.9307110093404735e-66,9.76141139733077e-65,Co-culture_vs_Control
FAM20C,17.207474,0.7885757,2.3339000925867266e-66,1.1774774254343927e-64,Co-culture_vs_Control
SLC22A4,17.192839,1.6355494,3.004572839640431e-66,1.5126206193960488e-64,Co-culture_vs_Control
SERPINH1,17.188044,0.26677772,3.2636002280186885e-66,1.6395442501436257e-64,Co-culture_vs_Control
RPL4,17.17913,0.11266291,3.8057672334679333e-66,1.9078721488370323e-64,Co-culture_vs_Control
FKBP1A,17.157417,0.12374121,5.532000228947778e-66,2.755772887159868e-64,Co-culture_vs_Control
HSPA9,17.124699,0.20997626,9.710944473773933e-66,4.8273776805477464e-64,Co-culture_vs_Control
DRG1,17.066671,0.5695979,2.6275950973962845e-65,1.2980319781137646e-63,Co-culture_vs_Control
RNPEP,17.05577,0.6436777,3.166673703862654e-65,1.5578457856014782e-63,Co-culture_vs_Control
UBE2C,17.052465,0.5926408,3.351001872462159e-65,1.6451129689404288e-63,Co-culture_vs_Control
COX8A,17.049173,0.15090433,3.545090338178507e-65,1.736801283034892e-63,Co-culture_vs_Control
SHISA5,17.042086,0.7702967,4.002013983479865e-65,1.956613517036589e-63,Co-culture_vs_Control
BCL3,17.01086,1.1864626,6.822830889071527e-65,3.3288676140260097e-63,Co-culture_vs_Control
UXT,16.997835,0.48008835,8.52093337701451e-65,4.1488372122334307e-63,Co-culture_vs_Control
GTF3C5,16.985558,1.002164,1.0505098492203403e-64,5.09400604186354e-63,Co-culture_vs_Control
METTL26,16.978664,0.34480572,1.1814324456931936e-64,5.717168602505511e-63,Co-culture_vs_Control
PSMB8-AS1,16.951744,3.9604096,1.8683136984471375e-64,9.004360653979374e-63,Co-culture_vs_Control
MLF2,16.944317,0.42836502,2.1197986739456505e-64,1.0195672648397418e-62,Co-culture_vs_Control
TNFRSF14,16.895311,3.1343482,4.871412807857377e-64,2.3288496068531074e-62,Co-culture_vs_Control
HMGN3,16.88709,0.30387813,5.59966015467277e-64,2.671612506792771e-62,Co-culture_vs_Control
GNG2,16.87051,0.837614,7.415336008262635e-64,3.530772036705293e-62,Co-culture_vs_Control
SERPINB1,16.829079,1.0395252,1.4940957854378006e-63,7.0293649333930814e-62,Co-culture_vs_Control
CCDC124,16.803476,0.43699732,2.3015168706092112e-63,1.0806647135818933e-61,Co-culture_vs_Control
CDK4,16.803112,0.4920808,2.3157015492836077e-63,1.0851761884706108e-61,Co-culture_vs_Control
XBP1,16.780397,0.6183566,3.3955509007620063e-63,1.5849469086391474e-61,Co-culture_vs_Control
RAB5C,16.760088,0.2103796,4.779134374835067e-63,2.2176679901387304e-61,Co-culture_vs_Control
GPX4,16.754492,0.20951623,5.250724033392343e-63,2.431741567964829e-61,Co-culture_vs_Control
IFI16,16.750994,0.32907066,5.5687732031705e-63,2.5740107250210315e-61,Co-culture_vs_Control
BABAM2,16.747553,1.112437,5.900307305894421e-63,2.7166618803372526e-61,Co-culture_vs_Control
ISG20,16.734907,1.542336,7.296982543203404e-63,3.348888604593783e-61,Co-culture_vs_Control
ATG3,16.734869,0.4018725,7.301684415380339e-63,3.348888604593783e-61,Co-culture_vs_Control
IL1B,16.731115,0.75688916,7.776919750345061e-63,3.5599675891927045e-61,Co-culture_vs_Control
RPS2,16.707956,0.10273777,1.1470107811847594e-62,5.240446944788636e-61,Co-culture_vs_Control
ECI1,16.678177,0.47732455,1.888979852104516e-62,8.564338480516689e-61,Co-culture_vs_Control
NAPA,16.661043,0.8395989,2.515985581407535e-62,1.1363628591682946e-60,Co-culture_vs_Control
IRF3,16.65558,0.663037,2.756536274484533e-62,1.24264236008702e-60,Co-culture_vs_Control
NELFE,16.64778,0.62133837,3.140394233864857e-62,1.4129986351689465e-60,Co-culture_vs_Control
PSMC3,16.64371,0.17443702,3.361311611721302e-62,1.5095344874457485e-60,Co-culture_vs_Control
UBE2D3,16.598923,0.19457658,7.095335041236112e-62,3.168447918979109e-60,Co-culture_vs_Control
ALYREF,16.59852,0.22518297,7.143097246505002e-62,3.183780487013658e-60,Co-culture_vs_Control
CACYBP,16.568499,0.16089727,1.17728364245631e-61,5.227668488749817e-60,Co-culture_vs_Control
STIP1,16.562838,0.25258577,1.2934742833025497e-61,5.73287144031216e-60,Co-culture_vs_Control
SNX3,16.554354,0.18839632,1.4893318441148655e-61,6.58862624769621e-60,Co-culture_vs_Control
IGFBP6,16.538221,0.22248279,1.9468752299585086e-61,8.59670492602908e-60,Co-culture_vs_Control
SMOX,16.52332,0.6846507,2.4929018755975843e-61,1.0987302839065041e-59,Co-culture_vs_Control
RPS5,16.50932,0.09694638,3.144055271681126e-61,1.37803768210911e-59,Co-culture_vs_Control
RPS12,16.474743,0.10379738,5.572522865098734e-61,2.4379273464431953e-59,Co-culture_vs_Control
PLK1,16.465004,0.9379633,6.545816413478677e-61,2.8584603829909093e-59,Co-culture_vs_Control
CDC25B,16.457233,0.7330398,7.442532984128671e-61,3.244068788964321e-59,Co-culture_vs_Control
ATP5MF,16.45629,0.16030066,7.55943056548138e-61,3.2889764691503576e-59,Co-culture_vs_Control
RPL9,16.438187,0.09892033,1.0192437697299735e-60,4.418337891743534e-59,Co-culture_vs_Control
DUSP23,16.409224,0.5828964,1.6429260336550662e-60,7.108952939786301e-59,Co-culture_vs_Control
EEF1D,16.377953,0.11456182,2.748403622670891e-60,1.1806185996516695e-58,Co-culture_vs_Control
TRMT112,16.355276,0.13809048,3.9889227344166066e-60,1.707316532102646e-58,Co-culture_vs_Control
PSMA1,16.337515,0.10581913,5.338536728535186e-60,2.2808537460725466e-58,Co-culture_vs_Control
TM4SF1,16.336794,0.45314586,5.402035668955272e-60,2.3038321903285506e-58,Co-culture_vs_Control
PLAC8,16.331795,1.6709793,5.863307305080568e-60,2.496063605351354e-58,Co-culture_vs_Control
PGM1,16.243578,0.79568684,2.4802673972232873e-59,1.0502160807671177e-57,Co-culture_vs_Control
OPTN,16.182508,0.94746083,6.700817105312101e-59,2.8122084106400094e-57,Co-culture_vs_Control
RAD23A,16.154675,0.4788849,1.0527428905619712e-58,4.410360321732414e-57,Co-culture_vs_Control
FAAP20,16.152878,0.37837908,1.0838352999171611e-58,4.5326106934101807e-57,Co-culture_vs_Control
TYMS,16.14186,0.26942766,1.2957889752640726e-58,5.390482137098541e-57,Co-culture_vs_Control
PSMB10,16.138535,2.055128,1.3675177042443038e-58,5.678910648518552e-57,Co-culture_vs_Control
RACK1,16.134134,0.0963174,1.4685236623800162e-58,6.077073836362119e-57,Co-culture_vs_Control
GBP3,16.123154,1.1632121,1.7542560034219172e-58,7.234246670111391e-57,Co-culture_vs_Control
CSF1,16.105083,1.131901,2.3497951610217688e-58,9.656558554271782e-57,Co-culture_vs_Control
HMGN1,16.097412,0.15210475,2.659971134278326e-58,1.0912324487198558e-56,Co-culture_vs_Control
NAXE,16.095055,0.65969974,2.7633107913138756e-58,1.1316688339142421e-56,Co-culture_vs_Control
RABL6,16.094057,0.6032351,2.8081929496643974e-58,1.1480667452145205e-56,Co-culture_vs_Control
UQCR11,16.071096,0.41976246,4.068228122495095e-58,1.6603412261721808e-56,Co-culture_vs_Control
PFDN4,16.059364,0.24240468,4.9156541865100516e-58,2.002749004648219e-56,Co-culture_vs_Control
PSMB5,16.05869,0.26945013,4.969440788086913e-58,2.0211900508939432e-56,Co-culture_vs_Control
EPHX1,16.058014,0.48662257,5.0238136366513205e-58,2.0398059752102074e-56,Co-culture_vs_Control
CENPN,16.04744,0.5617917,5.957163297987438e-58,2.414636856784242e-56,Co-culture_vs_Control
TBX2,16.046185,1.8668875,6.078745163843226e-58,2.459713401451375e-56,Co-culture_vs_Control
CFH,16.020966,0.92694163,9.12215221101719e-58,3.6849143650364494e-56,Co-culture_vs_Control
MAPK1IP1L,16.017584,0.49592894,9.632163079029442e-58,3.8777224266544338e-56,Co-culture_vs_Control
ILF2,15.997597,0.14784229,1.328042815786787e-57,5.3283504649638395e-56,Co-culture_vs_Control
GCH1,15.959544,1.5063282,2.4451192319275637e-57,9.74431381974225e-56,Co-culture_vs_Control
PPIH,15.915423,0.58713555,4.953071731269268e-57,1.9640006169206837e-55,Co-culture_vs_Control
SP110,15.885249,0.92135864,8.017863697128099e-57,3.1686597331050248e-55,Co-culture_vs_Control
TOX2,15.870133,0.78242487,1.020239270221246e-56,4.0185902949312596e-55,Co-culture_vs_Control
AAMP,15.864177,0.37319002,1.121788293917152e-56,4.403947686318462e-55,Co-culture_vs_Control
LSM4,15.850004,0.26076165,1.40571103105951e-56,5.509457846030264e-55,Co-culture_vs_Control
G6PC3,15.776346,0.91481704,4.526414386949165e-56,1.7682098507963528e-54,Co-culture_vs_Control
ATP5F1A,15.764095,0.25197366,5.495325344594917e-56,2.1396577105260208e-54,Co-culture_vs_Control
PRMT1,15.754289,0.16182312,6.417788044393902e-56,2.4947309853880034e-54,Co-culture_vs_Control
PTOV1,15.746183,0.6259208,7.295312921014135e-56,2.8312022910488896e-54,Co-culture_vs_Control
HEXA,15.742313,0.5938791,7.755538910004479e-56,3.0048911541507547e-54,Co-culture_vs_Control
EIF3K,15.731908,0.13304803,9.141470466812945e-56,3.536093763606339e-54,Co-culture_vs_Control
CCDC71L,15.688041,1.0465206,1.826056400200179e-55,7.029131389861468e-54,Co-culture_vs_Control
LDHA,15.684021,0.08738825,1.945395581842041e-55,7.476372777413044e-54,Co-culture_vs_Control
SRM,15.674133,0.24861504,2.2730588430366584e-55,8.721484026874635e-54,Co-culture_vs_Control
PTTG1,15.666965,0.4936213,2.5444558387006976e-55,9.747033416360411e-54,Co-culture_vs_Control
FBXO7,15.658844,0.5517357,2.89102660740304e-55,1.1056777889474336e-53,Co-culture_vs_Control
SF1,15.652496,0.34731346,3.1943815766967876e-55,1.21776810203592e-53,Co-culture_vs_Control
TALDO1,15.628643,0.17856608,4.645901209523531e-55,1.7654424596189418e-53,Co-culture_vs_Control
NDUFA9,15.627132,0.24456063,4.757385550057356e-55,1.8049140186073604e-53,Co-culture_vs_Control
GARS,15.616197,0.4601766,5.647528058353722e-55,2.135792429341044e-53,Co-culture_vs_Control
MT-ND4,15.555112,0.08732278,1.4689822102921277e-54,5.502765587748331e-53,Co-culture_vs_Control
SAE1,15.53519,0.59562236,2.0047694509332824e-54,7.486156412681889e-53,Co-culture_vs_Control
MRPL28,15.514589,0.31031057,2.7639738364256377e-54,1.028875158702115e-52,Co-culture_vs_Control
MCM7,15.512284,0.416098,2.8650272540135246e-54,1.0614925976120108e-52,Co-culture_vs_Control
GSS,15.501695,0.6068143,3.378640851011064e-54,1.2498335703459337e-52,Co-culture_vs_Control
DDX56,15.485857,0.39370847,4.322621463484461e-54,1.5940591001888576e-52,Co-culture_vs_Control
IFIT3,15.479855,2.0385368,4.745441688152018e-54,1.7472657346189543e-52,Co-culture_vs_Control
PSME3,15.479379,0.45230925,4.7806533400477973e-54,1.7575015813831532e-52,Co-culture_vs_Control
IER3,15.463113,0.14952579,6.155118984639151e-54,2.2557987846022187e-52,Co-culture_vs_Control
HIGD1A,15.458115,0.59050363,6.651700537533307e-54,2.4340296781788544e-52,Co-culture_vs_Control
RPL26,15.435305,0.10232559,9.475190081159688e-54,3.451239742003971e-52,Co-culture_vs_Control
STUB1,15.433391,0.26762003,9.760466587892942e-54,3.549696069511004e-52,Co-culture_vs_Control
REX1BD,15.362483,0.6830877,2.921672282699899e-53,1.0528676773158056e-51,Co-culture_vs_Control
PEMT,15.361819,1.1652359,2.951733264973909e-53,1.0620864822315832e-51,Co-culture_vs_Control
CSNK1D,15.336636,0.325522,4.3517497357159285e-53,1.5610996933932843e-51,Co-culture_vs_Control
FKBP4,15.330091,0.24186213,4.813065827490732e-53,1.718786399118377e-51,Co-culture_vs_Control
MRPS18B,15.324292,0.3521784,5.262452966008055e-53,1.8764403718794433e-51,Co-culture_vs_Control
LMF2,15.319655,0.8188072,5.651653387716467e-53,2.0121922692122048e-51,Co-culture_vs_Control
RAC2,15.31857,0.63089204,5.746820221649248e-53,2.0430075126798648e-51,Co-culture_vs_Control
COPS6,15.274538,0.24800242,1.130269040547709e-52,4.0061195051520596e-51,Co-culture_vs_Control
AP2M1,15.261627,0.14144206,1.3776954894125078e-52,4.8685417950744244e-51,Co-culture_vs_Control
CTSC,15.252755,0.22884406,1.578294550494843e-52,5.560849982367565e-51,Co-culture_vs_Control
HSD17B10,15.246944,0.36987877,1.725190399440864e-52,6.069393880050707e-51,Co-culture_vs_Control
SHKBP1,15.159766,1.0161619,6.530114402676268e-52,2.283806382245718e-50,Co-culture_vs_Control
LIMD2,15.14974,0.88894266,7.606657905004355e-52,2.656392816545851e-50,Co-culture_vs_Control
CD55,15.145847,0.60789496,8.070781695414338e-52,2.814329052377423e-50,Co-culture_vs_Control
RPS8,15.142465,0.105472565,8.496920632680166e-52,2.958575360383438e-50,Co-culture_vs_Control
TBC1D10A,15.132703,1.0376742,9.856274968060831e-52,3.4268620534114137e-50,Co-culture_vs_Control
PKN1,15.082035,0.63352644,2.1261284004233764e-51,7.359818486253884e-50,Co-culture_vs_Control
CTBP1,15.062467,0.66433334,2.8591899638733396e-51,9.882960994659567e-50,Co-culture_vs_Control
BASP1,15.050503,0.42941633,3.4261870158853643e-51,1.1825581735178132e-49,Co-culture_vs_Control
HNRNPK,15.044462,0.1259741,3.75372128801014e-51,1.29372440670489e-49,Co-culture_vs_Control
UBL7,15.040715,1.0287338,3.972375315007385e-51,1.3670967121836735e-49,Co-culture_vs_Control
EMC4,15.035909,0.36555484,4.271454217688183e-51,1.4678945276785826e-49,Co-culture_vs_Control
TMEM109,15.0284605,0.72249246,4.7798772333892766e-51,1.6402380457037123e-49,Co-culture_vs_Control
RPS6,15.015995,0.08634377,5.768993443030244e-51,1.9739447694247206e-49,Co-culture_vs_Control
TSC22D4,14.995409,0.55988693,7.867622147224468e-51,2.6727371970628452e-49,Co-culture_vs_Control
TGIF1,14.992011,0.655519,8.280750770820339e-51,2.8090581155606846e-49,Co-culture_vs_Control
CRTAP,14.969884,0.49303228,1.155231135687551e-50,3.913262955631887e-49,Co-culture_vs_Control
UBE2V2,14.929726,0.34274828,2.1113351485457708e-50,7.101273623023733e-49,Co-culture_vs_Control
CCNB1,14.928521,0.5396338,2.1498123578543263e-50,7.220446264793454e-49,Co-culture_vs_Control
GNAI2,14.925809,0.25591618,2.239021931559128e-50,7.498825994509894e-49,Co-culture_vs_Control
TRIM28,14.920747,0.33536395,2.4155593383807964e-50,8.07866615397538e-49,Co-culture_vs_Control
CLU,14.917989,0.7868027,2.5174793254531867e-50,8.407671797907882e-49,Co-culture_vs_Control
ETV4,14.906394,0.5679498,2.994968534029217e-50,9.98828324597761e-49,Co-culture_vs_Control
PFN2,14.895109,0.3470608,3.5460249147988924e-50,1.1809458255577435e-48,Co-culture_vs_Control
NEDD8,14.880799,0.25001106,4.39221256468187e-50,1.456617403269042e-48,Co-culture_vs_Control
TRIM47,14.868548,0.625598,5.274454621379259e-50,1.7467579327115223e-48,Co-culture_vs_Control
VAPA,14.868034,0.17590874,5.315097250285588e-50,1.7577627057011417e-48,Co-culture_vs_Control
PPP2CA,14.867659,0.41864613,5.345018209108958e-50,1.7651959857157605e-48,Co-culture_vs_Control
ASB6,14.826392,1.0559652,9.890821885815168e-50,3.2528594806719735e-48,Co-culture_vs_Control
MRPS2,14.821302,0.43393865,1.0669589430171788e-49,3.504117791803787e-48,Co-culture_vs_Control
POLD2,14.812484,0.36057237,1.216595812229021e-49,3.9790234344240753e-48,Co-culture_vs_Control
AARS,14.8107815,0.9767197,1.247815683050486e-49,4.075510396211174e-48,Co-culture_vs_Control
TOMM7,14.808323,0.12017329,1.2942995795688127e-49,4.221517418258003e-48,Co-culture_vs_Control
FBL,14.802443,0.40962613,1.4125794516001814e-49,4.6009730709263053e-48,Co-culture_vs_Control
SEPT6,14.790422,1.113694,1.6889124114246652e-49,5.493483004074302e-48,Co-culture_vs_Control
NAPRT,14.766914,0.7737968,2.3942724929496436e-49,7.76648281160355e-48,Co-culture_vs_Control
GOLGA7B,14.763443,1.5617033,2.5207712186387726e-49,8.15450574848057e-48,Co-culture_vs_Control
WBP2,14.756547,0.7562843,2.7921657922166613e-49,9.020141044283579e-48,Co-culture_vs_Control
SLC4A2,14.753747,0.5849778,2.9104837866709817e-49,9.376819504013902e-48,Co-culture_vs_Control
ARPC1A,14.750563,0.21326722,3.0510834586234124e-49,9.816457390892586e-48,Co-culture_vs_Control
RNF187,14.74265,0.5435503,3.430529350779633e-49,1.0992528644011709e-47,Co-culture_vs_Control
TSEN15,14.725436,0.6205257,4.42603185230669e-49,1.414041279043941e-47,Co-culture_vs_Control
RAB31,14.72462,0.8271902,4.479844598127854e-49,1.4277698267581676e-47,Co-culture_vs_Control
MT-CO1,14.698373,0.08457106,6.602736006353565e-49,2.1015312239282647e-47,Co-culture_vs_Control
PAICS,14.676479,0.2627772,9.12043717135217e-49,2.89897863548395e-47,Co-culture_vs_Control
TYMP,14.675586,0.93753976,9.241403824846946e-49,2.933496218136155e-47,Co-culture_vs_Control
CHST11,14.641676,1.3665115,1.5226870930272603e-48,4.820554919874819e-47,Co-culture_vs_Control
MCRIP2,14.626054,0.4886063,1.9158233671016175e-48,6.057067157428474e-47,Co-culture_vs_Control
NDUFAF4,14.6172085,0.478081,2.1816292419877966e-48,6.879094758778541e-47,Co-culture_vs_Control
RPL41,14.611179,0.087986566,2.383563931960781e-48,7.505852318015145e-47,Co-culture_vs_Control
AP3S1,14.605012,0.48560196,2.6093770767999464e-48,8.206041013936383e-47,Co-culture_vs_Control
MTCH2,14.604283,0.26028064,2.6374279193499543e-48,8.283270307765048e-47,Co-culture_vs_Control
TRIM56,14.603481,0.5372739,2.668630627940795e-48,8.370181144144461e-47,Co-culture_vs_Control
CPNE1,14.602307,0.345223,2.714978962076267e-48,8.504303982662145e-47,Co-culture_vs_Control
GPI,14.589174,0.39840227,3.2915562613716245e-48,1.0269655535479468e-46,Co-culture_vs_Control
RPL39,14.585853,0.09522729,3.455750924084485e-48,1.0767774758461406e-46,Co-culture_vs_Control
DECR1,14.574753,0.73654413,4.065906199336584e-48,1.2635749383836052e-46,Co-culture_vs_Control
